2024-06-15 21:56:01.567 [main] INFO  o.d.chzzkbot.GuribotApplication - Starting GuribotApplication using Java 21.0.1 with PID 34152 (C:\Users\gs521\IdeaProjects\guribot\build\classes\java\main started by gs521 in C:\Users\gs521\IdeaProjects\guribot)
2024-06-15 21:56:01.570 [main] INFO  o.d.chzzkbot.GuribotApplication - The following 1 profile is active: "local"
2024-06-15 21:56:01.631 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - Using Docker Compose file 'C:\Users\gs521\IdeaProjects\guribot\compose.yaml'
2024-06-15 21:56:03.061 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - There are already Docker Compose services running, skipping startup
2024-06-15 21:56:04.425 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-06-15 21:56:04.561 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 127 ms. Found 1 JPA repository interface.
2024-06-15 21:56:04.772 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[org.dendrocopos.chzzkbot]' package. Please check your configuration.
2024-06-15 21:56:04.857 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3c1abcb0-0109-3688-bfc3-ed004ff4a23d
2024-06-15 21:56:05.179 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.182 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.188 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.190 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.192 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.493 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-06-15 21:56:05.508 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-06-15 21:56:05.509 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-06-15 21:56:05.610 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-06-15 21:57:25.162 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/bronze.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"RE : WIND","msgTypeCode":10,"msgStatusType":"NORMAL","extras":"{\"emojis\":{},\"isAnonymous\":false,\"payType\":\"CURRENCY\",\"payAmount\":2710,\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"nickname\":\"칠색딱따구리\",\"osType\":\"PC\",\"donationType\":\"VIDEO\",\"weeklyRankList\":[{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickName\":\"뮤콩단광대\",\"verifiedMark\":false,\"donationAmount\":59880,\"ranking\":1},{\"userIdHash\":\"530ca2209022a013bdcf6696c0ccac72\",\"nickName\":\"피닷\",\"verifiedMark\":false,\"donationAmount\":54980,\"ranking\":2},{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickName\":\"칠색딱따구리\",\"verifiedMark\":false,\"donationAmount\":49150,\"ranking\":3},{\"userIdHash\":\"1bc6356900209654b5dd37df8e49382e\",\"nickName\":\"고기덮밥\",\"verifiedMark\":false,\"donationAmount\":39930,\"ranking\":4},{\"userIdHash\":\"9d23526b050ab573eb5265d4932064f8\",\"nickName\":\"뮤로나발닦개\",\"verifiedMark\":false,\"donationAmount\":12250,\"ranking\":5},{\"userIdHash\":\"51166f982599a6e95d4cc97421dd70d6\",\"nickName\":\"류돌이\",\"verifiedMark\":false,\"donationAmount\":6000,\"ranking\":6},{\"userIdHash\":\"6929b02cba0ceb5952ba5f541c444948\",\"nickName\":\"베르게\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":7},{\"userIdHash\":\"69b598305306af9815e69f50721d3047\",\"nickName\":\"키리만두\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":8},{\"userIdHash\":\"e4ec0bc860a8dd065fc92f2a3344311c\",\"nickName\":\"연속발사시스템\",\"verifiedMark\":false,\"donationAmount\":2840,\"ranking\":9}],\"donationUserWeeklyRank\":{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickName\":\"칠색딱따구리\",\"verifiedMark\":false,\"donationAmount\":49150,\"ranking\":3},\"chatType\":\"STREAMING\"}","ctime":1718456245291,"utime":1718456245291,"msgTid":null,"msgTime":1718456245291}],"cmd":93102,"tid":null,"cid":"N1FUPP"}
2024-06-15 21:57:25.162 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - DONATION : 93102
2024-06-15 21:57:29.657 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"뮤사장보고잇음 절거움","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"durationTime\":0,\"emojis\":{},\"month\":0,\"osType\":\"AOS\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"tierNo\":0,\"extraToken\":\"H5FPcLOC62wB\\/K1R4\\/GiAZ6xKjAIWQiHc1DyPMABCkPQtnFtGxl+\\/8YMdLgJ5OUw3bAhH3GWU09WCtLqixo1Dg==\"}","ctime":1718456249746,"utime":1718456249746,"msgTid":null,"msgTime":1718456249746}],"cmd":93101,"tid":"806-1718456249686-423","cid":"N1FUPP"}
2024-06-15 21:57:29.658 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : 뮤사장보고잇음 절거움
2024-06-15 21:57:39.107 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"영지에서 차마시는 재미가잇음","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"durationTime\":0,\"emojis\":{},\"month\":0,\"osType\":\"AOS\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"tierNo\":0,\"extraToken\":\"H5FPcLOC62wB\\/K1R4\\/GiAZ6xKjAIWQiHc1DyPMABCkPQtnFtGxl+\\/8YMdLgJ5OUw3bAhH3GWU09WCtLqixo1Dg==\"}","ctime":1718456259055,"utime":1718456259055,"msgTid":null,"msgTime":1718456259055}],"cmd":93101,"tid":"806-1718456259013-424","cid":"N1FUPP"}
2024-06-15 21:57:39.107 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : 영지에서 차마시는 재미가잇음
2024-06-15 21:58:04.351 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/bronze.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"Voice Mail (전하고 싶은 건)","msgTypeCode":10,"msgStatusType":"NORMAL","extras":"{\"emojis\":{},\"isAnonymous\":false,\"payType\":\"CURRENCY\",\"payAmount\":2350,\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"nickname\":\"칠색딱따구리\",\"osType\":\"PC\",\"donationType\":\"VIDEO\",\"weeklyRankList\":[{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickName\":\"뮤콩단광대\",\"verifiedMark\":false,\"donationAmount\":59880,\"ranking\":1},{\"userIdHash\":\"530ca2209022a013bdcf6696c0ccac72\",\"nickName\":\"피닷\",\"verifiedMark\":false,\"donationAmount\":54980,\"ranking\":2},{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickName\":\"칠색딱따구리\",\"verifiedMark\":false,\"donationAmount\":51500,\"ranking\":3},{\"userIdHash\":\"1bc6356900209654b5dd37df8e49382e\",\"nickName\":\"고기덮밥\",\"verifiedMark\":false,\"donationAmount\":39930,\"ranking\":4},{\"userIdHash\":\"9d23526b050ab573eb5265d4932064f8\",\"nickName\":\"뮤로나발닦개\",\"verifiedMark\":false,\"donationAmount\":12250,\"ranking\":5},{\"userIdHash\":\"51166f982599a6e95d4cc97421dd70d6\",\"nickName\":\"류돌이\",\"verifiedMark\":false,\"donationAmount\":6000,\"ranking\":6},{\"userIdHash\":\"6929b02cba0ceb5952ba5f541c444948\",\"nickName\":\"베르게\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":7},{\"userIdHash\":\"69b598305306af9815e69f50721d3047\",\"nickName\":\"키리만두\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":8},{\"userIdHash\":\"e4ec0bc860a8dd065fc92f2a3344311c\",\"nickName\":\"연속발사시스템\",\"verifiedMark\":false,\"donationAmount\":2840,\"ranking\":9}],\"donationUserWeeklyRank\":{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickName\":\"칠색딱따구리\",\"verifiedMark\":false,\"donationAmount\":51500,\"ranking\":3},\"chatType\":\"STREAMING\"}","ctime":1718456284480,"utime":1718456284480,"msgTid":null,"msgTime":1718456284480}],"cmd":93102,"tid":null,"cid":"N1FUPP"}
2024-06-15 21:58:04.352 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - DONATION : 93102
2024-06-15 21:58:07.485 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"내일 끝나면 안돼요","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"durationTime\":0,\"emojis\":{},\"month\":0,\"osType\":\"AOS\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"tierNo\":0,\"extraToken\":\"H5FPcLOC62wB\\/K1R4\\/GiAZ6xKjAIWQiHc1DyPMABCkPQtnFtGxl+\\/8YMdLgJ5OUw3bAhH3GWU09WCtLqixo1Dg==\"}","ctime":1718456287385,"utime":1718456287385,"msgTid":null,"msgTime":1718456287385}],"cmd":93101,"tid":"806-1718456287342-425","cid":"N1FUPP"}
2024-06-15 21:58:07.485 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : 내일 끝나면 안돼요
2024-06-15 21:58:22.884 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"1bc6356900209654b5dd37df8e49382e","profile":"{\"userIdHash\":\"1bc6356900209654b5dd37df8e49382e\",\"nickname\":\"고기덮밥\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":949937,\"badgeId\":\"donation_accumulate_amount_lv1\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/cheese01.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"레이드요","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"xOqzm3mJ0PcvuFipJubt69hqoL1Cfn5XX1tqKyE24cxRI7fI2N4byITaMkczRehGMTKsal6nrs7tmhTEXtiuqA==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456302881,"utime":1718456302881,"msgTid":null,"msgTime":1718456302881}],"cmd":93101,"tid":"742","cid":"N1FUPP"}
2024-06-15 21:58:22.884 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 고기덮밥 : 레이드요
2024-06-15 21:58:23.985 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"e4ec0bc860a8dd065fc92f2a3344311c","profile":"{\"userIdHash\":\"e4ec0bc860a8dd065fc92f2a3344311c\",\"nickname\":\"연속발사시스템\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939709,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"로아..","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"e4qa2cphf8SB7g2UvJRwOBf8oUTQX4Njzl8e7snsGIZAa5V6bMkweShR9G+3F5utjxxa/CQwjAQ1OofqW6QklQ==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456304080,"utime":1718456304080,"msgTid":null,"msgTime":1718456304080}],"cmd":93101,"tid":"182","cid":"N1FUPP"}
2024-06-15 21:58:23.985 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 연속발사시스템 : 로아..
2024-06-15 21:58:24.865 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"자야죠?","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"durationTime\":0,\"emojis\":{},\"month\":0,\"osType\":\"AOS\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"tierNo\":0,\"extraToken\":\"H5FPcLOC62wB\\/K1R4\\/GiAZ6xKjAIWQiHc1DyPMABCkPQtnFtGxl+\\/8YMdLgJ5OUw3bAhH3GWU09WCtLqixo1Dg==\"}","ctime":1718456304807,"utime":1718456304807,"msgTid":null,"msgTime":1718456304807}],"cmd":93101,"tid":"806-1718456304751-426","cid":"N1FUPP"}
2024-06-15 21:58:24.865 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : 자야죠?
2024-06-15 21:58:26.405 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/bronze.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"코딩...이요?","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"GjXQHgCscUAeetqlrAoLNF9y3DtJieNr1iyZb7rg+wztE1yXfJabPib7nY23WWr6UGxXrK2UALXecE9Tj5L3vw==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456306366,"utime":1718456306366,"msgTid":null,"msgTime":1718456306366}],"cmd":93101,"tid":"317","cid":"N1FUPP"}
2024-06-15 21:58:26.405 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 칠색딱따구리 : 코딩...이요?
2024-06-15 21:58:29.484 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"ade9947e4545e6eb5085dc79d93829e9","profile":"{\"userIdHash\":\"ade9947e4545e6eb5085dc79d93829e9\",\"nickname\":\"DPT\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[],\"streamingProperty\":{\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"숙제 열심히 빼야죠","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"IXVKPc29H/fw5W4vO3fd55WKK+dCDcLZMkLfBzyGoTqU1kfbcjJEMbaRxPUWPn0L/554Z/QXHJchdqbgxOLFkA==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456309417,"utime":1718456309417,"msgTid":null,"msgTime":1718456309417}],"cmd":93101,"tid":"32","cid":"N1FUPP"}
2024-06-15 21:58:29.484 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : DPT : 숙제 열심히 빼야죠
2024-06-15 21:58:35.203 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/bronze.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"아니 나는 맨날 코딩하나봨ㅋㅋㅋㅋㅋ","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"GjXQHgCscUAeetqlrAoLNF9y3DtJieNr1iyZb7rg+wztE1yXfJabPib7nY23WWr6UGxXrK2UALXecE9Tj5L3vw==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456315107,"utime":1718456315107,"msgTid":null,"msgTime":1718456315107}],"cmd":93101,"tid":"318","cid":"N1FUPP"}
